Entity,Code,Year,Mortality,Predict
Albania,ALB,1969,9.00019989
Albania,ALB,1970,8.464600372
Albania,ALB,1971,7.959799957
Albania,ALB,1972,7.49240036
Albania,ALB,1973,7.06780014
Albania,ALB,1974,6.689299774
Albania,ALB,1975,6.36230011
Albania,ALB,1976,6.090999985
Albania,ALB,1977,5.87120018
Albania,ALB,1978,5.695700073
Albania,ALB,1979,5.556299973
Albania,ALB,1980,5.443199921
Albania,ALB,1981,5.345700073
Albania,ALB,1982,5.254100037
Albania,ALB,1983,5.15890007
Albania,ALB,1984,5.052799988
Albania,ALB,1985,4.93030014
Albania,ALB,1986,4.789300156
Albania,ALB,1987,4.634799957
Albania,ALB,1988,4.472100067
Albania,ALB,1989,4.30359993
Albania,ALB,1990,4.133100128
Albania,ALB,1991,3.964799881
Albania,ALB,1992,3.802199936
Albania,ALB,1993,3.648099899
Albania,ALB,1994,3.504399872
Albania,ALB,1995,3.372200012
Albania,ALB,1996,3.251900101
Albania,ALB,1997,3.140500069
Albania,ALB,1998,3.034600067
Albania,ALB,1999,2.931699944
Albania,ALB,2000,2.82689991
Albania,ALB,2001,2.714999962
Albania,ALB,2002,2.594099998
Albania,ALB,2003,2.464699936
Albania,ALB,2004,2.329199982
Albania,ALB,2005,2.193099976
Albania,ALB,2006,2.064100075
Albania,ALB,2007,1.949099922
Albania,ALB,2008,1.852499962
Albania,ALB,2009,1.775499916
Albania,ALB,2010,1.717000008
Albania,ALB,2011,1.673200035
Albania,ALB,2012,1.637199974
Albania,ALB,2013,1.603499985
Albania,ALB,2014,1.568999958
Albania,ALB,2015,1.532299995
Algeria,DZA,1800,46.021
Algeria,DZA,1801,46.021
Algeria,DZA,1802,46.021
Algeria,DZA,1803,46.021
Algeria,DZA,1804,46.021
Algeria,DZA,1805,46.021
Algeria,DZA,1806,46.021
Algeria,DZA,1807,46.021
Algeria,DZA,1808,46.021
Algeria,DZA,1809,46.021
Algeria,DZA,1810,46.021
Algeria,DZA,1811,46.021
Algeria,DZA,1812,46.021
Algeria,DZA,1813,46.021
Algeria,DZA,1814,46.021
Algeria,DZA,1815,46.021
Algeria,DZA,1816,46.021
Algeria,DZA,1817,46.021
Algeria,DZA,1818,46.021
Algeria,DZA,1819,46.021
Algeria,DZA,1820,46.021
Algeria,DZA,1821,46.021
Algeria,DZA,1822,46.021
Algeria,DZA,1823,46.021
Algeria,DZA,1824,46.021
Algeria,DZA,1825,46.021
Algeria,DZA,1826,46.021
Algeria,DZA,1827,46.021
Algeria,DZA,1828,46.021
Algeria,DZA,1829,46.021
Algeria,DZA,1830,46.021
Algeria,DZA,1831,46.021
Algeria,DZA,1832,46.021
Algeria,DZA,1833,46.021
Algeria,DZA,1834,46.021
Algeria,DZA,1835,46.021
Algeria,DZA,1836,46.021
Algeria,DZA,1837,46.021
Algeria,DZA,1838,46.021
Algeria,DZA,1839,46.021
Algeria,DZA,1840,46.021
Algeria,DZA,1841,46.021
Algeria,DZA,1842,46.021
Algeria,DZA,1843,46.021
Algeria,DZA,1844,46.021
Algeria,DZA,1845,46.021
Algeria,DZA,1846,46.021
Algeria,DZA,1847,46.021
Algeria,DZA,1848,46.021
Algeria,DZA,1849,46.021
Algeria,DZA,1850,46.021
Algeria,DZA,1851,46.021
Algeria,DZA,1852,46.021
Algeria,DZA,1853,46.021
Algeria,DZA,1854,46.021
Algeria,DZA,1855,46.021
Algeria,DZA,1856,46.021
Algeria,DZA,1857,46.021
Algeria,DZA,1858,46.021
Algeria,DZA,1859,46.021
Algeria,DZA,1860,46.021
Algeria,DZA,1861,46.021
Algeria,DZA,1862,46.021
Algeria,DZA,1863,46.021
Algeria,DZA,1864,46.021
Algeria,DZA,1865,46.021
Algeria,DZA,1866,46.021
Algeria,DZA,1867,46.021
Algeria,DZA,1868,46.021
Algeria,DZA,1869,46.021
Algeria,DZA,1870,46.021
Algeria,DZA,1871,46.021
Algeria,DZA,1872,46.021
Algeria,DZA,1873,46.021
Algeria,DZA,1874,46.021
Algeria,DZA,1875,46.021
Algeria,DZA,1876,46.021
Algeria,DZA,1877,46.021
Algeria,DZA,1878,46.021
Algeria,DZA,1879,46.021
Algeria,DZA,1880,46.021
Algeria,DZA,1881,46.021
Algeria,DZA,1882,46.021
Algeria,DZA,1883,46.021
Algeria,DZA,1884,46.021
Algeria,DZA,1885,46.021
Algeria,DZA,1886,46.021
Algeria,DZA,1887,46.021
Algeria,DZA,1888,46.021
Algeria,DZA,1889,46.021
Algeria,DZA,1890,46.021
Algeria,DZA,1891,46.021
Algeria,DZA,1892,46.021
Algeria,DZA,1893,46.021
Algeria,DZA,1894,46.019
Algeria,DZA,1895,46.016
Algeria,DZA,1896,46.009
Algeria,DZA,1897,45.997
Algeria,DZA,1898,45.979
Algeria,DZA,1899,45.953
Algeria,DZA,1900,45.921
Algeria,DZA,1901,45.881
Algeria,DZA,1902,45.835
Algeria,DZA,1903,45.781
Algeria,DZA,1904,45.719
Algeria,DZA,1905,45.651
Algeria,DZA,1906,45.575
Algeria,DZA,1907,45.493
Algeria,DZA,1908,45.403
Algeria,DZA,1909,45.307
Algeria,DZA,1910,45.206
Algeria,DZA,1911,45.101
Algeria,DZA,1912,44.995
Algeria,DZA,1913,44.887
Algeria,DZA,1914,44.779
Algeria,DZA,1915,44.69
Algeria,DZA,1916,44.601
Algeria,DZA,1917,44.513
Algeria,DZA,1918,44.424
Algeria,DZA,1919,44.335
Algeria,DZA,1920,44.245
Algeria,DZA,1921,44.156
Algeria,DZA,1922,44.067
Algeria,DZA,1923,43.977
Algeria,DZA,1924,43.491
Algeria,DZA,1925,43.143
Algeria,DZA,1926,42.796
Algeria,DZA,1927,42.32
Algeria,DZA,1928,41.975
Algeria,DZA,1929,41.511
Algeria,DZA,1930,41.175
Algeria,DZA,1931,40.838
Algeria,DZA,1932,40.377
Algeria,DZA,1933,40.049
Algeria,DZA,1934,39.6
Algeria,DZA,1935,39.153
Algeria,DZA,1936,38.59
Algeria,DZA,1937,38.153
Algeria,DZA,1938,37.718
Algeria,DZA,1939,37.287
Algeria,DZA,1940,36.861
Algeria,DZA,1941,36.438
Algeria,DZA,1942,36.359
Algeria,DZA,1943,36.281
Algeria,DZA,1944,36.202
Algeria,DZA,1945,34.931
Algeria,DZA,1946,33.704
Algeria,DZA,1947,32.52
Algeria,DZA,1948,31.378
Algeria,DZA,1949,30.276
Algeria,DZA,1950,28.71289978
Algeria,DZA,1951,28.49070129
Algeria,DZA,1952,28.04339905
Algeria,DZA,1953,27.59089966
Algeria,DZA,1954,27.13299866
Algeria,DZA,1955,26.6697998
Algeria,DZA,1956,26.20159912
Algeria,DZA,1957,25.72879944
Algeria,DZA,1958,25.2522995
Algeria,DZA,1959,24.77350006
Algeria,DZA,1960,24.29400024
Algeria,DZA,1961,23.81609955
Algeria,DZA,1962,23.34179993
Algeria,DZA,1963,22.87330017
Algeria,DZA,1964,22.41239929
Algeria,DZA,1965,21.96410065
Algeria,DZA,1966,21.53399963
Algeria,DZA,1967,21.12109985
Algeria,DZA,1968,20.71970062
Algeria,DZA,1969,20.32189941
Algeria,DZA,1970,19.92079926
Algeria,DZA,1971,19.50939941
Algeria,DZA,1972,19.07579956
Algeria,DZA,1973,18.60549927
Algeria,DZA,1974,18.08379974
Algeria,DZA,1975,17.48320007
Algeria,DZA,1976,16.77570038
Algeria,DZA,1977,15.95800018
Algeria,DZA,1978,15.04170074
Algeria,DZA,1979,14.04680023
Algeria,DZA,1980,13.00500031
Algeria,DZA,1981,11.95469971
Algeria,DZA,1982,10.93909988
Algeria,DZA,1983,9.996700287
Algeria,DZA,1984,9.154000092
Algeria,DZA,1985,8.43219986
Algeria,DZA,1986,7.839099884
Algeria,DZA,1987,7.355599976
Algeria,DZA,1988,6.960800171
Algeria,DZA,1989,6.643599701
Algeria,DZA,1990,6.390599823
Algeria,DZA,1991,6.1875
Algeria,DZA,1992,6.018999863
Algeria,DZA,1993,5.870100021
Algeria,DZA,1994,5.728300095
Algeria,DZA,1995,5.585300064
Algeria,DZA,1996,5.438499832
Algeria,DZA,1997,5.292699814
Algeria,DZA,1998,5.150899887
Algeria,DZA,1999,5.011100006
Algeria,DZA,2000,4.870999908
Algeria,DZA,2001,4.729600143
Algeria,DZA,2002,4.587400055
Algeria,DZA,2003,4.444800186
Algeria,DZA,2004,4.302199936
Algeria,DZA,2005,4.159899902
Algeria,DZA,2006,4.018600082
Algeria,DZA,2007,3.879700089
Algeria,DZA,2008,3.744400024
Algeria,DZA,2009,3.613600159
Algeria,DZA,2010,3.488600159
Algeria,DZA,2011,3.370399857
Algeria,DZA,2012,3.25890007
Algeria,DZA,2013,3.153499985
Algeria,DZA,2014,3.05359993
Algeria,DZA,2015,2.957799911
Angola,AGO,1800,48.568
Angola,AGO,1801,48.568
Angola,AGO,1802,48.568
Angola,AGO,1803,48.568
Angola,AGO,1804,48.568
Angola,AGO,1805,48.568
Angola,AGO,1806,48.568
Angola,AGO,1807,48.568
Angola,AGO,1808,48.568
Angola,AGO,1809,48.568
Angola,AGO,1810,48.568
Angola,AGO,1811,48.568
Angola,AGO,1812,48.568
Angola,AGO,1813,48.568
Angola,AGO,1814,48.568
Angola,AGO,1815,48.568
Angola,AGO,1816,48.568
Angola,AGO,1817,48.568
Angola,AGO,1818,48.568
Angola,AGO,1819,48.568
Angola,AGO,1820,48.568
Angola,AGO,1821,48.568
Angola,AGO,1822,48.568
Angola,AGO,1823,48.568
Angola,AGO,1824,48.568
Angola,AGO,1825,48.568
Angola,AGO,1826,48.568
Angola,AGO,1827,48.568
Angola,AGO,1828,48.568
Angola,AGO,1829,48.568
Angola,AGO,1830,48.568
Angola,AGO,1831,48.568
Angola,AGO,1832,48.568
Angola,AGO,1833,48.568
Angola,AGO,1834,48.568
Angola,AGO,1835,48.568
Angola,AGO,1836,48.568
Angola,AGO,1837,48.568
Angola,AGO,1838,48.568
Angola,AGO,1839,48.568
Angola,AGO,1840,48.568
Angola,AGO,1841,48.568
Angola,AGO,1842,48.568
Angola,AGO,1843,48.568
Angola,AGO,1844,48.568
Angola,AGO,1845,48.568
Angola,AGO,1846,48.568
Angola,AGO,1847,48.568
Angola,AGO,1848,48.568
Angola,AGO,1849,48.568
Angola,AGO,1850,48.568
Angola,AGO,1851,48.568
Angola,AGO,1852,48.568
Angola,AGO,1853,48.568
Angola,AGO,1854,48.568
Angola,AGO,1855,48.568
Angola,AGO,1856,48.568
Angola,AGO,1857,48.568
Angola,AGO,1858,48.568
Angola,AGO,1859,48.568
Angola,AGO,1860,48.568
Angola,AGO,1861,48.568
Angola,AGO,1862,48.568
Angola,AGO,1863,48.568
Angola,AGO,1864,48.568
Angola,AGO,1865,48.568
Angola,AGO,1866,48.568
Angola,AGO,1867,48.568
Angola,AGO,1868,48.568
Angola,AGO,1869,48.568
Angola,AGO,1870,48.568
Angola,AGO,1871,48.568
Angola,AGO,1872,48.568
Angola,AGO,1873,48.568
Angola,AGO,1874,48.568
Angola,AGO,1875,48.568
Angola,AGO,1876,48.568
Angola,AGO,1877,48.568
Angola,AGO,1878,48.568
Angola,AGO,1879,48.568
Angola,AGO,1880,48.568
Angola,AGO,1881,48.568
Angola,AGO,1882,48.568
Angola,AGO,1883,48.568
Angola,AGO,1884,48.568
Angola,AGO,1885,48.568
Angola,AGO,1886,48.568
Angola,AGO,1887,48.568
Angola,AGO,1888,48.568
Angola,AGO,1889,48.568
Angola,AGO,1890,48.568
Angola,AGO,1891,48.568
Angola,AGO,1892,48.568
Angola,AGO,1893,48.568
Angola,AGO,1894,48.567
Angola,AGO,1895,48.563
Angola,AGO,1896,48.555
Angola,AGO,1897,48.543
Angola,AGO,1898,48.524
Angola,AGO,1899,48.497
Angola,AGO,1900,48.463
Angola,AGO,1901,48.421
Angola,AGO,1902,48.372
Angola,AGO,1903,48.315
Angola,AGO,1904,48.25
Angola,AGO,1905,48.178
Angola,AGO,1906,48.098
Angola,AGO,1907,48.011
Angola,AGO,1908,47.916
Angola,AGO,1909,47.815
Angola,AGO,1910,47.708
Angola,AGO,1911,47.598
Angola,AGO,1912,47.485
Angola,AGO,1913,47.371
Angola,AGO,1914,47.257
Angola,AGO,1915,47.143
Angola,AGO,1916,47.029
Angola,AGO,1917,46.915
Angola,AGO,1918,46.801
Angola,AGO,1919,46.687
Angola,AGO,1920,46.574
Angola,AGO,1921,46.46
Angola,AGO,1922,46.346
Angola,AGO,1923,46.232
Angola,AGO,1924,46.118
Angola,AGO,1925,46.004
Angola,AGO,1926,45.89
Angola,AGO,1927,45.776
Angola,AGO,1928,45.662
Angola,AGO,1929,45.548
Angola,AGO,1930,45.434
Angola,AGO,1931,45.32
Angola,AGO,1932,45.206
Angola,AGO,1933,45.092
Angola,AGO,1934,44.978
Angola,AGO,1935,44.864
Angola,AGO,1936,44.75
Angola,AGO,1937,44.636
Angola,AGO,1938,44.522
Angola,AGO,1939,44.408
Angola,AGO,1940,44.294
Angola,AGO,1941,43.93
Angola,AGO,1942,43.567
Angola,AGO,1943,43.205
Angola,AGO,1944,42.715
Angola,AGO,1945,42.359
Angola,AGO,1946,42.007
Angola,AGO,1947,41.656
Angola,AGO,1948,41.181
Angola,AGO,1949,40.833
Angola,AGO,1950,36.92000122
Angola,AGO,1951,36.81520081
Angola,AGO,1952,36.59790039
Angola,AGO,1953,36.36480103
Angola,AGO,1954,36.11610107
Angola,AGO,1955,35.85150146
Angola,AGO,1956,35.57090149
Angola,AGO,1957,35.27399902
Angola,AGO,1958,34.9605011
Angola,AGO,1959,34.62950134
Angola,AGO,1960,34.28039856
Angola,AGO,1961,33.91279907
Angola,AGO,1962,33.52709961
Angola,AGO,1963,33.12470093
Angola,AGO,1964,32.70849915
Angola,AGO,1965,32.28160095
Angola,AGO,1966,31.8473999
Angola,AGO,1967,31.40950012
Angola,AGO,1968,30.97160034
Angola,AGO,1969,30.5368988
Angola,AGO,1970,30.104599
Angola,AGO,1971,29.67179871
Angola,AGO,1972,29.23770142
Angola,AGO,1973,28.80559998
Angola,AGO,1974,28.3821991
Angola,AGO,1975,27.97839966
Angola,AGO,1976,27.60639954
Angola,AGO,1977,27.2743988
Angola,AGO,1978,26.9868988
Angola,AGO,1979,26.7447998
Angola,AGO,1980,26.54639893
Angola,AGO,1981,26.38630066
Angola,AGO,1982,26.25299988
Angola,AGO,1983,26.13500061
Angola,AGO,1984,26.02460022
Angola,AGO,1985,25.92030029
Angola,AGO,1986,25.8243988
Angola,AGO,1987,25.73619995
Angola,AGO,1988,25.64949951
Angola,AGO,1989,25.5522995
Angola,AGO,1990,25.43320007
Angola,AGO,1991,25.28200073
Angola,AGO,1992,25.08679962
